"INTERFACE_NAME","COL_NAME","EXPRESSION","EXE_DB","INSERT_FLAG","UPDATE_FLAG","KEY_UPD","UD1","UD2","UD3","UD4","UD5","COL_POSITION","LAST_UPDATE_DATE","LAST_UPDATE_USER"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","USERID","LEFT(USERID,15)","1","1","0","0","0","0","0","0","0","2","2023-03-11 23:42:37.355","Common_Team"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","ESN_DATE","(COALESCE((to_date(date,'yyyy-MM-dd')),to_date('1000-01-03')))","1","1","0","0","0","0","0","0","0","3","2023-03-11 23:42:37.355","hathaipat"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","ESN_TIME","(COALESCE(to_timestamp(time, 'HH:mm:ss'),'00:00:00'))","1","1","0","0","0","0","0","0","0","4","2023-03-11 23:42:37.355","hathaipat"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","ESN_TYPE","LEFT(type,5)","1","1","0","0","0","0","0","0","1","5","2023-03-11 23:42:37.355","Common_Team"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","MOBILE_NO","LEFT(MOBILE_NO,15)","1","1","0","0","0","0","0","0","0","6","2023-03-11 23:42:37.355","Common_Team"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","LANG","LEFT(LANG,1)","1","1","0","0","0","0","0","0","0","7","2023-03-11 23:42:37.355","Common_Team"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","START_DT","","0","1","0","0","0","0","0","0","0","8","2023-03-11 23:42:37.355","hathaipat"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","END_DT","","0","1","0","0","0","0","0","0","0","9","2023-03-11 23:42:37.355","hathaipat"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","RECORD_DELETED_FLAG","","0","1","0","0","0","0","0","0","0","10","2023-03-11 23:42:37.355","hathaipat"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","CTL_ID","","0","1","0","0","0","0","0","0","0","11","2023-03-11 23:42:37.355","hathaipat"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","INS_PROC_NAME","","0","1","0","0","0","0","0","0","0","12","2023-03-11 23:42:37.355","hathaipat"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","INS_TXF_BATCHID","","0","1","0","0","0","0","0","0","0","13","2023-03-11 23:42:37.355","hathaipat"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","UPD_PROC_NAME","","0","1","0","0","0","0","0","0","0","14","2023-03-11 23:42:37.355","hathaipat"
"INT_L_ESN_EDW_SMS_NOTIFICATION_T1","UPD_TXF_BATCHID","","0","1","0","0","0","0","0","0","0","15","2023-03-11 23:42:37.355","hathaipat"
